tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,averageRating,numVotes,titleType,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes
tt0004629,7,nm0173875,actor,,"[""Brewster""]",Thomas Commerford,1855,1920,,,short,A Splendid Dishonor,A Splendid Dishonor,1914,,
tt0004629,8,nm0386853,actor,,"[""Kerns""]",Charles Hitchcock,1876,1960,,,short,A Splendid Dishonor,A Splendid Dishonor,1914,,
tt0004630,1,nm0267912,actor,,"[""Roy Glenister""]",William Farnum,1876,1953,6.0,101,movie,The Spoilers,The Spoilers,1914,,110
tt0004630,2,nm0931031,actress,,"[""Cherry Malotte""]",Kathlyn Williams,1879,1960,6.0,101,movie,The Spoilers,The Spoilers,1914,,110
tt0004630,3,nm0764346,actor,,"[""Alex McNamara""]",Tom Santschi,1878,1931,6.0,101,movie,The Spoilers,The Spoilers,1914,,110
tt0004630,4,nm0264286,actress,,"[""Helen Chester""]",Bessie Eyton,1890,1965,6.0,101,movie,The Spoilers,The Spoilers,1914,,110
tt0004632,10,nm0306837,actor,,"[""Gilbert Steele""]",Bert Gardner,,,,,movie,Springtime,Springtime,1914,,50
tt0004632,1,nm0621717,actress,,"[""Madeline De Valette""]",Florence Nash,1888,1950,,,movie,Springtime,Springtime,1914,,50
tt0004632,2,nm0712728,actress,,"[""L'Acadienne""]",Adele Ray,1892,1974,,,movie,Springtime,Springtime,1914,,50
tt0004632,3,nm0867469,actor,,"[""Val De Valette""]",William H. Tooker,1869,1936,,,movie,Springtime,Springtime,1914,,50
tt0004632,4,nm0741852,actor,,"[""Wolf""]",Edward Roseman,1875,1957,,,movie,Springtime,Springtime,1914,,50
tt0004633,10,nm0683225,actor,,"[""Henry Wharton""]",J.W. Pike,,,,,movie,The Spy,The Spy,1914,,
tt0004633,1,nm0712660,actor,,"[""Harvey Birch""]",Herbert Rawlinson,1885,1953,,,movie,The Spy,The Spy,1914,,
tt0004633,2,nm0537899,actress,,"[""Katie""]",Edna Maison,1892,1946,,,movie,The Spy,The Spy,1914,,
tt0004633,3,nm0355550,actress,,"[""Frances Wharton""]",Ella Hall,1897,1981,,,movie,The Spy,The Spy,1914,,
tt0004633,4,nm0941782,actor,,"[""Gen. George Washington""]",William Worthington,1872,1941,,,movie,The Spy,The Spy,1914,,
tt0004633,8,nm0018393,actor,,"[""Maj. Dunwoodie""]",Edward Alexander,1886,1964,,,movie,The Spy,The Spy,1914,,
tt0004633,9,nm0211274,actor,,"[""Mr. Wharton (a Tory)""]",Rex De Rosselli,1878,1941,,,movie,The Spy,The Spy,1914,,
tt0004634,10,nm0020798,actress,,"[""Helen Ralston""]",Margaret Allen,,,,,short,The Squatters,The Squatters,1914,,
tt0004634,1,nm0516974,actor,,"[""Harvey Mathews""]",Harold Lockwood,1887,1918,,,short,The Squatters,The Squatters,1914,,
tt0004634,2,nm0885818,actress,,"[""Mary Simpson""]",Mabel Van Buren,1878,1947,,,short,The Squatters,The Squatters,1914,,
tt0004634,3,nm0643048,actor,,"[""Antonio Angelo""]",Wheeler Oakman,1890,1949,,,short,The Squatters,The Squatters,1914,,
tt0004634,4,nm0163933,actor,,"[""Old Bill Simpson""]",Frank Clark,1857,1945,,,short,The Squatters,The Squatters,1914,,
tt0004634,8,nm0379580,actor,,"[""Mr. Ralston""]",George Hernandez,1863,1922,,,short,The Squatters,The Squatters,1914,,
tt0004634,9,nm0567224,actor,,"[""Reverend Charles Markham""]",Philo McCullough,1893,1981,,,short,The Squatters,The Squatters,1914,,
tt0004635,1,nm0267914,actor,,"[""Capt. James Wynnegate - aka Jim Carston""]",Dustin Farnum,1874,1929,5.7,1034,movie,The Squaw Man,The Squaw Man,1914,,74
tt0004635,2,nm0758457,actor,,"[""Sir Henry - Earl of Kerhill""]",Monroe Salisbury,1876,1935,5.7,1034,movie,The Squaw Man,The Squaw Man,1914,,74
tt0004635,3,nm0455612,actress,,"[""Lady Diana - Countess of Kerhill""]",Winifred Kingston,1894,1967,5.7,1034,movie,The Squaw Man,The Squaw Man,1914,,74
tt0004635,4,nm0277317,actress,,"[""The Dowager Lady Elizabeth Kerhill""]",Mrs. A.W. Filson,1859,1953,5.7,1034,movie,The Squaw Man,The Squaw Man,1914,,74
tt0004636,10,nm0822493,actor,,"[""Parson Hammond""]",Henry Stanley,1864,,,,movie,St. Elmo,St. Elmo,1914,,
tt0004636,1,nm0430910,actor,,"[""St. Elmo Murray""]",William Jossey,1867,1937,,,movie,St. Elmo,St. Elmo,1914,,
tt0004636,2,nm0566300,actress,,"[""Mrs. Murray""]",Mollie McConnell,1865,1920,,,movie,St. Elmo,St. Elmo,1914,,
tt0004636,3,nm0661047,actress,,"[""Agnes""]",Madeline Pardee,1888,,,,movie,St. Elmo,St. Elmo,1914,,
tt0004636,4,nm0567756,actor,,"[""Murray Hammond""]",Francis McDonald,1891,1968,,,movie,St. Elmo,St. Elmo,1914,,
tt0004636,9,nm0007977,actress,,"[""Edna Earle""]",Gypsy Abbott,1897,1952,,,movie,St. Elmo,St. Elmo,1914,,
tt0004637,1,nm0000122,actor,,"[""The Star Boarder""]",Charles Chaplin,1889,1977,5.2,1008,short,The Star Boarder,The Star Boarder,1914,,16
tt0004637,2,nm0244030,actress,,"[""Landlady""]",Minta Durfee,1889,1975,5.2,1008,short,The Star Boarder,The Star Boarder,1914,,16
tt0004637,3,nm0448012,actor,,"[""Landlady's Husband""]",Edgar Kennedy,1890,1948,5.2,1008,short,The Star Boarder,The Star Boarder,1914,,16
tt0004637,4,nm0341503,actor,,"[""The Son""]",Gordon Griffith,1907,1958,5.2,1008,short,The Star Boarder,The Star Boarder,1914,,16
tt0004638,1,nm0178270,actress,,,Miriam Cooper,1891,1976,,,short,The Stolen Radium,The Stolen Radium,1914,,
tt0004638,2,nm0208659,actor,,,Sam De Grasse,1875,1953,,,short,The Stolen Radium,The Stolen Radium,1914,,
tt0004638,3,nm0402475,actress,,,Irene Hunt,1892,1988,,,short,The Stolen Radium,The Stolen Radium,1914,,
tt0004638,4,nm0657874,actor,,,Eugene Pallette,1889,1954,,,short,The Stolen Radium,The Stolen Radium,1914,,
tt0004639,10,nm0526234,actor,,"[""Paul Dettleff, medicine studerande""]",Richard Lund,1885,1960,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004639,1,nm0064949,actress,,"[""Olga Marrow""]",Lili Beck,1885,1939,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004639,2,nm0073906,actress,,"[""Iwans hustru""]",Stina Berg,1869,1930,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004639,3,nm0130547,actor,,"[""Dettleff, Pauls far, godsägare""]",Gustaf Callmén,1842,1915,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004639,4,nm2559368,actress,,"[""Marias mor""]",Sigrid Deurell-Lundgren,,,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004639,7,nm0252476,actor,,"[""Rysk gendarm""]",John Ekman,1880,1949,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004639,8,nm0414887,actress,,"[""Maria Witte""]",Lilly Jacobson,1893,1979,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004639,9,nm0489293,actor,,,Uno Larsson,1893,1961,,,movie,Stormfågeln,Stormfågeln,1914,,64
tt0004640,10,nm0163933,actor,,"[""Sancha""]",Frank Clark,1857,1945,,,short,The Story of the Blood Red Rose,The Story of the Blood Red Rose,1914,,
tt0004640,1,nm0931031,actress,,"[""Godiva""]",Kathlyn Williams,1879,1960,,,short,The Story of the Blood Red Rose,The Story of the Blood Red Rose,1914,,
tt0004640,2,nm0643048,actor,,"[""Paolo, Godiva's Lover""]",Wheeler Oakman,1890,1949,,,short,The Story of the Blood Red Rose,The Story of the Blood Red Rose,1914,,
tt0004640,3,nm0165134,actor,,"[""King of Urania""]",Charles Clary,1873,1931,,,short,The Story of the Blood Red Rose,The Story of the Blood Red Rose,1914,,
tt0004640,4,nm0040086,actress,,"[""Hagar the Witch""]",Camille Astor,1896,1944,,,short,The Story of the Blood Red Rose,The Story of the Blood Red Rose,1914,,
tt0004640,9,nm0078806,actress,,"[""Queen of Urania""]",Eugenie Besserer,1868,1934,,,short,The Story of the Blood Red Rose,The Story of the Blood Red Rose,1914,,
tt0004641,10,nm0769559,actor,,"[""Cop""]",Fritz Schade,1880,1926,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,1,nm0614879,actor,,"[""The Cop""]",Charles Murray,1872,1941,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,2,nm0153713,actor,,"[""Faro Bill""]",Charley Chase,1893,1940,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,3,nm0566745,actor,,"[""The Police Chief""]",Harry McCoy,1889,1937,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,4,nm0036380,actress,,"[""Minor Role""]",Cecile Arnold,1891,1931,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,6,nm0250440,actress,,"[""Minor Role""]",Vivian Edwards,1896,1949,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,7,nm0397922,actress,,"[""Minor Role""]",Alice Howell,1888,1961,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,8,nm0509917,actor,,"[""Cop""]",Grover Ligon,1885,1965,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004641,9,nm0531962,actor,,"[""Minor Role""]",Wallace MacDonald,1891,1978,,,short,Stout Hearts But Weak Knees,Stout Hearts But Weak Knees,1914,,
tt0004642,1,nm0361270,actress,,"[""Mary 'Moll' O'Hara""]",Gladys Hanson,1883,1973,,,movie,The Straight Road,The Straight Road,1914,,
tt0004642,2,nm0751510,actor,,"[""Bill Hubbell""]",William Russell,1884,1929,,,movie,The Straight Road,The Straight Road,1914,,
tt0004642,3,nm0791624,actress,,"[""Lazy Liz""]",Iva Shepard,1886,1973,,,movie,The Straight Road,The Straight Road,1914,,
tt0004642,4,nm0393818,actor,,"[""Douglas Aines""]",Arthur Hoops,1870,1916,,,movie,The Straight Road,The Straight Road,1914,,
tt0004642,7,nm0401382,actress,,"[""Ruth Thompson""]",Lorraine Huling,1897,1971,,,movie,The Straight Road,The Straight Road,1914,,
tt0004643,10,nm0231591,actress,,"[""Vivette""]",Evelyn Dumo,1888,,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004643,1,nm0306947,actress,,"[""Sylvia Gray"",""Silvery""]",Helen Gardner,1884,1968,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004643,2,nm0448682,actor,,"[""Henry Gray""]",Charles Kent,1852,1923,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004643,3,nm0153185,actress,,"[""Margy""]",Mary Charleson,1890,1961,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004643,4,nm0253151,actor,,"[""Uncle Adam""]",Charles Eldridge,1854,1922,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004643,7,nm0416527,actor,,"[""Mr. Lennox""]",Gladden James,1888,1948,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004643,8,nm0039021,actor,,"[""Vanveldt""]",Arthur Ashley,1886,1970,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004643,9,nm0226320,actor,,"[""Dr. Frankenstein""]",Charles Dietz,,,4.8,21,short,The Strange Story of Sylvia Gray,The Strange Story of Sylvia Gray,1914,,40
tt0004645,10,nm0919552,actor,,"[""Trask""]",George T. Welsh,,,,,short,The Strike,The Strike,1914,,
tt0004645,1,nm0652479,actress,,"[""Mary MacLaren""]",Muriel Ostriche,1896,1989,,,short,The Strike,The Strike,1914,,
tt0004645,2,nm0287854,actor,,"[""Jim Price""]",J. Morris Foster,1881,1966,,,short,The Strike,The Strike,1914,,
tt0004645,3,nm0100006,actress,,"[""Ruth Wheeler""]",Fannie Bourke,1886,1959,,,short,The Strike,The Strike,1914,,
tt0004645,4,nm0428895,actor,,"[""John MacLaren""]",Morgan Jones,1879,1951,,,short,The Strike,The Strike,1914,,
tt0004645,7,nm2918164,actress,,"[""Mrs. MacLaren""]",Mary Stafford Cooper,,,,,short,The Strike,The Strike,1914,,
tt0004645,8,nm2918535,actor,,,H. Eric Jewett,,,,,short,The Strike,The Strike,1914,,
tt0004645,9,nm0816998,actor,,"[""Peter Black""]",Joe Sparks,1853,1931,,,short,The Strike,The Strike,1914,,
tt0004646,10,nm0002118,actor,,"[""Ralph Thorne""]",Alan Hale,1892,1950,5.5,25,short,Strongheart,Strongheart,1914,,30
tt0004646,1,nm0603875,actor,,"[""Frank Nelson""]",Antonio Moreno,1887,1967,5.5,25,short,Strongheart,Strongheart,1914,,30
tt0004646,2,nm0842239,actress,,"[""Dorothy Nelson - Frank's Sister""]",Blanche Sweet,1896,1986,5.5,25,short,Strongheart,Strongheart,1914,,30
tt0004646,3,nm0910400,actor,,"[""Soangataha"",""Strongheart""]",Henry B. Walthall,1878,1936,5.5,25,short,Strongheart,Strongheart,1914,,30
tt0004646,4,nm0732651,actress,,"[""Molly Livingston""]",Gertrude Robinson,1890,1962,5.5,25,short,Strongheart,Strongheart,1914,,30
tt0004646,8,nm0568591,actor,,"[""Dick Livingston - Molly's Brother""]",Tom McEvoy,1869,1942,5.5,25,short,Strongheart,Strongheart,1914,,30
tt0004646,9,nm0000859,actor,,"[""Billy Saunders""]",Lionel Barrymore,1878,1954,5.5,25,short,Strongheart,Strongheart,1914,,30
tt0004647,1,nm0624601,actor,,"[""Stuart Webbs""]",Ernst Reicher,1885,1936,,,movie,Stuart Webbs: Das Panzergewölbe,Stuart Webbs: Das Panzergewölbe,1914,,60
tt0004647,2,nm0681620,actor,,,Hermann Picha,1865,1936,,,movie,Stuart Webbs: Das Panzergewölbe,Stuart Webbs: Das Panzergewölbe,1914,,60
tt0004647,3,nm0723802,actor,,,Fritz Richard,1869,1933,,,movie,Stuart Webbs: Das Panzergewölbe,Stuart Webbs: Das Panzergewölbe,1914,,60
tt0004647,4,nm1047053,actor,,,Arthur Ullmann,1885,,,,movie,Stuart Webbs: Das Panzergewölbe,Stuart Webbs: Das Panzergewölbe,1914,,60
tt0004648,10,nm0198889,actor,,"[""Luny""]",Gerhard Dammann,1883,1946,,,short,The Man in the Cellar,Stuart Webbs: Der Mann im Keller,1914,,44
tt0004648,1,nm0624601,actor,,"[""Stuart Webbs""]",Ernst Reicher,1885,1936,,,short,The Man in the Cellar,Stuart Webbs: Der Mann im Keller,1914,,44
tt0004648,2,nm0484395,actor,,"[""Lord Thomas Rawson""]",Max Landa,1873,1933,,,short,The Man in the Cellar,Stuart Webbs: Der Mann im Keller,1914,,44
tt0004648,3,nm0257406,actress,,"[""Baronin de Lille""]",Olga Engl,1871,1946,,,short,The Man in the Cellar,Stuart Webbs: Der Mann im Keller,1914,,44
tt0004648,4,nm0372991,actress,,"[""Lady Grace""]",Alice Hechy,1893,1973,,,short,The Man in the Cellar,Stuart Webbs: Der Mann im Keller,1914,,44
tt0004648,8,nm0745073,actor,,,Eduard Rothauser,1876,1956,,,short,The Man in the Cellar,Stuart Webbs: Der Mann im Keller,1914,,44
tt0004648,9,nm1046695,actor,,,Josef Schelepa,,,,,short,The Man in the Cellar,Stuart Webbs: Der Mann im Keller,1914,,44
tt0004649,1,nm0624601,actor,,"[""Stuart Webbs""]",Ernst Reicher,1885,1936,,,movie,Trapped by the Camera,Stuart Webbs: Der Spuk im Haus des Professors,1914,,58
tt0004649,2,nm0225905,actor,,,Wilhelm Diegelmann,1861,1934,,,movie,Trapped by the Camera,Stuart Webbs: Der Spuk im Haus des Professors,1914,,58
tt0004650,10,nm0561945,actress,,,Eva May,1902,1924,,,short,The Black Triangle,Stuart Webbs: Die geheimnisvolle Villa,1914,,40
tt0004650,1,nm0624601,actor,,"[""Stuart Webbs""]",Ernst Reicher,1885,1936,,,short,The Black Triangle,Stuart Webbs: Die geheimnisvolle Villa,1914,,40
tt0004650,2,nm1045638,actress,,,Sabine Impekoven,1889,1970,,,short,The Black Triangle,Stuart Webbs: Die geheimnisvolle Villa,1914,,40
tt0004650,3,nm0266254,actor,,,Julius Falkenstein,1879,1933,,,short,The Black Triangle,Stuart Webbs: Die geheimnisvolle Villa,1914,,40
tt0004650,4,nm0041656,actor,,,Carl Auen,1892,1972,,,short,The Black Triangle,Stuart Webbs: Die geheimnisvolle Villa,1914,,40
tt0004650,8,nm0470328,actor,,,Werner Krauss,1884,1959,,,short,The Black Triangle,Stuart Webbs: Die geheimnisvolle Villa,1914,,40
tt0004650,9,nm0484395,actor,,,Max Landa,1873,1933,,,short,The Black Triangle,Stuart Webbs: Die geheimnisvolle Villa,1914,,40
tt0004651,1,nm0103931,actor,,"[""Sherlock Holmes""]",James Bragington,,,6.7,21,movie,A Study in Scarlet,A Study in Scarlet,1914,,
tt0004651,2,nm0666835,actor,,"[""Jefferson Hope""]",Fred Paul,1880,1967,6.7,21,movie,A Study in Scarlet,A Study in Scarlet,1914,,
tt0004651,3,nm0323379,actress,,"[""Lucy Ferrier""]",Agnes Glynne,1894,1981,6.7,21,movie,A Study in Scarlet,A Study in Scarlet,1914,,
tt0004651,4,nm0667247,actor,,"[""John Ferrier""]",Henry Paulo,,,6.7,21,movie,A Study in Scarlet,A Study in Scarlet,1914,,
tt0004652,1,nm0875983,actor,,"[""Joe Spifkins""]",Richard Tucker,1884,1942,,,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1914,,
tt0004652,2,nm0401368,actress,,"[""Nellie Davis""]",Gladys Hulette,1896,1991,,,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1914,,
tt0004652,3,nm0264279,actor,,"[""Mr. Davis - Nellie's Father""]",Harry B. Eytinge,1862,1928,,,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1914,,
tt0004652,4,nm0930308,actress,,"[""Mrs. Davis - Nellie's Mother""]",Cora Williams,1870,1927,,,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1914,,
tt0004652,6,nm0065038,actor,,"[""The Villain""]",William Bechtel,1867,1930,,,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1914,,
tt0004652,7,nm0528931,actress,,"[""The Villainess""]",Gertrude McCoy,1890,1967,,,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1914,,
tt0004652,8,nm0071518,actor,,,Yale Benner,1875,1952,,,short,The Stuff That Dreams Are Made Of,The Stuff That Dreams Are Made Of,1914,,
tt0004654,1,nm0681933,actress,,"[""Queen Anna Victoria""]",Mary Pickford,1892,1979,,,movie,Such a Little Queen,Such a Little Queen,1914,,
tt0004654,2,nm0085877,actor,,"[""King Stephen""]",Carlyle Blackwell,1884,1955,,,movie,Such a Little Queen,Such a Little Queen,1914,,
tt0004654,3,nm0516974,actor,,"[""Robert Trainor""]",Harold Lockwood,1887,1918,,,movie,Such a Little Queen,Such a Little Queen,1914,,
tt0004654,4,nm0060238,actor,,"[""The Prime Minister""]",Russell Bassett,1845,1918,,,movie,Such a Little Queen,Such a Little Queen,1914,,
tt0004654,8,nm0393818,actor,,"[""Prince Eugene""]",Arthur Hoops,1870,1916,,,movie,Such a Little Queen,Such a Little Queen,1914,,
tt0004655,1,nm0321088,actress,,,Dorothy Gish,1898,1968,,,short,The Suffragette's Battle in Nuttyville,The Suffragette's Battle in Nuttyville,1914,,20
tt0004656,10,nm0197710,actor,,"[""A Ruined Gambler""]",James L. Dale,1886,1985,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004656,1,nm0002311,actor,,"[""Prince Florizel""]",Montagu Love,1880,1943,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004656,2,nm0728230,actress,,"[""Zephyrine""]",Elisabeth Risdon,1888,1958,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004656,3,nm0344059,actor,,"[""The President""]",Fred Groves,1880,1955,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004656,4,nm0615139,actor,,"[""Colonel Geraldine""]",M. Gray Murray,1871,1937,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004656,7,nm0104197,actor,,,A.V. Bramble,1884,1963,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004656,8,nm0184266,actor,,"[""Silas O. Scuddermore""]",Compton Coutts,1886,1935,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004656,9,nm0191544,actor,,"[""Captain Geraldine""]",Frederick Culley,1879,1942,,,short,The Suicide Club,The Suicide Club,1914,,40
tt0004657,1,nm0848232,actress,,"[""Edna Thompson""]",Norma Talmadge,1894,1957,,,short,Sunshine and Shadows,Sunshine and Shadows,1914,,
tt0004657,2,nm0416527,actor,,"[""Martin Drew - Cashier""]",Gladden James,1888,1948,,,short,Sunshine and Shadows,Sunshine and Shadows,1914,,
tt0004657,3,nm0111753,actor,,"[""John Gates - Martin's Boss""]",Van Dyke Brooke,1859,1921,,,short,Sunshine and Shadows,Sunshine and Shadows,1914,,
tt0004657,4,nm0122764,actress,,"[""Helen Redmond - Martin's Fiancée""]",Lillian Burns,1903,1998,,,short,Sunshine and Shadows,Sunshine and Shadows,1914,,
tt0004657,6,nm0850033,actress,,"[""Stella""]",Rose Tapley,1881,1956,,,short,Sunshine and Shadows,Sunshine and Shadows,1914,,
tt0004657,7,nm0603875,actor,,,Antonio Moreno,1887,1967,,,short,Sunshine and Shadows,Sunshine and Shadows,1914,,
tt0004657,8,nm0363991,actor,,"[""Tim""]",Tommy Harper,,,,,short,Sunshine and Shadows,Sunshine and Shadows,1914,,
tt0004658,1,nm0925310,actress,,,Pearl White,1889,1938,,,short,A Sure Cure,A Sure Cure,1914,,
tt0004658,2,nm0055865,actor,,,Chester Barnett,1884,1947,,,short,A Sure Cure,A Sure Cure,1914,,
tt0004659,1,nm0000779,actor,,"[""The Cop""]",Roscoe 'Fatty' Arbuckle,1887,1933,,,short,A Suspended Ordeal,A Suspended Ordeal,1914,,
tt0004659,2,nm0244030,actress,,,Minta Durfee,1889,1975,,,short,A Suspended Ordeal,A Suspended Ordeal,1914,,
tt0004660,2,nm0350376,actress,,"[""The Woman""]",Dorothy Gwynne,,,,,movie,A Suspicious Wife,A Suspicious Wife,1914,,
tt0004660,3,nm0674185,actor,,"[""The Doctor""]",Charles Perley,1885,1933,,,movie,A Suspicious Wife,A Suspicious Wife,1914,,
tt0004660,4,nm0915592,actress,,"[""The Doctor's Wife""]",Justina Wayne,,1951,,,movie,A Suspicious Wife,A Suspicious Wife,1914,,
tt0004660,7,nm0790379,actress,,"[""Mrs. Halley""]",Valerie Sheahan,,,,,movie,A Suspicious Wife,A Suspicious Wife,1914,,
tt0004660,8,nm0365742,actor,,"[""Mr. Gossip""]",Mark Harrison,1864,1952,,,movie,A Suspicious Wife,A Suspicious Wife,1914,,
tt0004660,9,nm5454097,actress,,"[""Mrs. Gossip""]",Dorothy Dahl,,,,,movie,A Suspicious Wife,A Suspicious Wife,1914,,
tt0004661,1,nm13904310,actor,,,George Corti,,,,,movie,The Swagman's Story,The Swagman's Story,1914,,
tt0004661,2,nm0528022,actress,,,Lottie Lyell,1890,1925,,,movie,The Swagman's Story,The Swagman's Story,1914,,
tt0004661,3,nm0552453,actor,,,James Martin,,,,,movie,The Swagman's Story,The Swagman's Story,1914,,
tt0004661,4,nm13904309,actress,,,Clara Stevenson,,,,,movie,The Swagman's Story,The Swagman's Story,1914,,
